,Method,Dimention,L2,SP,KL,QL
867,GLASSO-vI,100,2.610163,1.024692,6.115776,79.167255
868,GLASSO-vI,100,3.233749,0.752471,8.652938,781.040505
869,GLASSO-vI,100,2.725669,1.031915,6.042366,92.089239
870,GLASSO-vI,100,2.477927,0.976044,6.050947,42.269756
871,GLASSO-vI,100,2.771408,1.058387,6.629166,107.125228
872,GLASSO-vI,100,2.794829,1.076817,7.008185,96.692974
873,GLASSO-vI,100,2.793289,1.057365,6.435996,95.55327
874,GLASSO-vI,100,2.910353,1.123612,7.677977,92.623088
875,GLASSO-vI,100,2.714822,1.003548,6.842722,84.442432
876,GLASSO-vI,100,2.702987,0.993634,7.693339,55.321815
877,GLASSO-vI,100,2.594878,1.013351,5.81144,60.373008
878,GLASSO-vI,100,2.653055,0.961265,6.207854,98.553958
879,GLASSO-vI,100,2.699171,1.028139,6.272269,88.95109
880,GLASSO-vI,100,2.788362,1.097563,6.63267,96.690684
881,GLASSO-vI,100,2.647897,1.01507,6.214834,47.580468
882,GLASSO-vI,100,2.64471,0.948495,5.583023,110.575862
883,GLASSO-vI,100,2.743503,1.028108,5.805703,121.152257
884,GLASSO-vI,100,2.777936,1.042633,7.356089,77.909304
885,GLASSO-vI,100,2.639425,0.980904,5.721483,72.432795
886,GLASSO-vI,100,2.67594,0.976252,6.503884,65.140752
887,GLASSO-vI,100,2.735428,0.968572,6.294053,124.978538
888,GLASSO-vI,100,2.682473,0.951959,5.981237,63.918285
889,GLASSO-vI,100,3.305211,0.733702,8.28547,894.696581
890,GLASSO-vI,100,2.764353,1.004476,6.630743,82.389641
891,GLASSO-vI,100,2.868508,1.073984,6.488614,145.6413
892,GLASSO-vI,100,2.78716,1.034103,7.212727,107.356213
893,GLASSO-vI,100,2.783068,1.008752,7.073333,99.669078
894,GLASSO-vI,100,2.736315,1.004953,6.454079,75.356404
895,GLASSO-vI,100,2.781755,0.95719,5.978041,85.330362
896,GLASSO-vI,100,2.827273,1.060557,6.684054,130.219051
897,GLASSO-vI,100,2.628193,0.981534,6.037874,84.747584
898,GLASSO-vI,100,2.726737,0.992936,6.339188,98.374941
899,GLASSO-vI,100,2.757868,1.01235,6.500435,118.869102
900,GLASSO-vI,100,3.345647,0.836974,9.830513,776.979732
901,GELNET,20,1.275703,0.644446,0.985682,13.93543
902,GELNET,20,1.145408,0.636682,0.770243,11.286336
903,GELNET,20,1.176511,0.663099,0.771194,7.364013
904,GELNET,20,0.932427,0.575577,0.480966,5.97628
905,GELNET,20,1.2245,0.770709,0.847841,10.595219
906,GELNET,20,1.158068,0.679667,0.77355,9.964365
907,GELNET,20,1.115916,0.554397,0.780326,4.079051
908,GELNET,20,1.218004,0.641378,0.89291,12.234745
909,GELNET,20,1.033073,0.52368,0.621893,3.502402
910,GELNET,20,1.145834,0.492118,0.828124,4.775839
911,GELNET,20,1.100438,0.660143,0.679242,7.983036
912,GELNET,20,0.996193,0.468883,0.628156,3.23223
913,GELNET,20,1.08241,0.596745,0.672298,9.764017
914,GELNET,20,1.327864,0.634261,1.111068,13.746078
915,GELNET,20,1.584472,0.697505,1.581555,31.714332
916,GELNET,20,1.069484,0.569965,0.655479,4.826503
917,GELNET,20,1.306259,0.678455,1.034603,9.169199
918,GELNET,20,1.227032,0.762687,0.907533,13.196242
919,GELNET,20,1.121319,0.677009,0.707265,4.867669
920,GELNET,20,1.175226,0.579031,0.8398,12.919542
921,GELNET,20,1.170488,0.663332,0.829711,8.667974
922,GELNET,20,1.254528,0.740556,0.916922,10.463938
923,GELNET,20,1.133633,0.573154,0.774902,10.945621
924,GELNET,20,1.242333,0.64713,0.939003,8.168147
925,GELNET,20,1.191436,0.620432,0.834043,8.549387
926,GELNET,20,1.20177,0.704723,0.852125,13.452622
927,GELNET,20,1.274517,0.697366,0.956399,13.545427
928,GELNET,20,1.04824,0.568512,0.664722,7.842891
929,GELNET,20,1.364036,0.721546,1.162439,20.621193
930,GELNET,20,1.27989,0.671665,0.961494,19.284919
931,GELNET,20,1.198335,0.666909,0.857092,9.040231
932,GELNET,20,1.20366,0.559093,0.852714,3.759638
933,GELNET,20,1.166731,0.635575,0.78651,7.31384
934,GELNET,20,1.095067,0.581646,0.76176,5.613581
935,GELNET,20,1.178873,0.704894,0.778037,13.045558
936,GELNET,20,1.130114,0.564849,0.754537,5.338862
937,GELNET,20,1.198248,0.706149,0.871034,9.329523
938,GELNET,20,0.931487,0.625411,0.473454,3.107277
939,GELNET,20,1.123118,0.552527,0.816278,2.865678
940,GELNET,20,1.126851,0.729312,0.721808,7.174531
941,GELNET,20,1.091584,0.683545,0.664422,8.847917
942,GELNET,20,1.150764,0.661608,0.755116,8.871198
943,GELNET,20,1.118919,0.58928,0.749283,6.840981
944,GELNET,20,1.198233,0.712109,0.795607,7.724779
945,GELNET,20,1.294415,0.693271,1.042879,13.797373
946,GELNET,20,1.212209,0.652234,0.881332,14.656294
947,GELNET,20,1.29667,0.642067,1.028739,16.177295
948,GELNET,20,1.062261,0.680396,0.636609,5.511769
949,GELNET,20,1.32565,0.731219,1.070898,15.169544
950,GELNET,20,1.204106,0.662289,0.830094,11.29693
951,GELNET,20,1.207678,0.687018,0.885876,6.891169
952,GELNET,20,1.163806,0.604895,0.856913,10.661576
953,GELNET,20,1.25132,0.633974,0.969238,9.287172
954,GELNET,20,1.239341,0.722939,0.863793,14.162415
955,GELNET,20,1.205369,0.670198,0.867759,7.80409
956,GELNET,20,1.225813,0.562959,0.954465,3.572887
957,GELNET,20,1.205679,0.645154,0.929215,11.476421
958,GELNET,20,0.975087,0.548471,0.542516,4.508645
959,GELNET,20,1.168295,0.634025,0.834356,9.382577
960,GELNET,20,1.240165,0.632475,0.919482,10.784877
961,GELNET,20,1.184715,0.662683,0.795191,8.762043
962,GELNET,20,1.14915,0.604412,0.787009,11.793027
963,GELNET,20,1.232363,0.667208,0.930338,11.183289
964,GELNET,20,1.145919,0.666147,0.755198,9.619207
965,GELNET,20,1.327953,0.731281,1.129079,18.134789
966,GELNET,20,1.170098,0.71237,0.749179,5.366353
967,GELNET,20,1.023324,0.598027,0.593001,7.316583
968,GELNET,20,1.126814,0.643583,0.762758,2.817707
969,GELNET,20,1.126136,0.58202,0.776163,5.087722
970,GELNET,20,0.923818,0.537628,0.493178,1.563085
971,GELNET,20,1.110501,0.593838,0.714918,7.618207
972,GELNET,20,1.293951,0.549194,1.074656,8.156298
973,GELNET,20,1.078961,0.584418,0.661726,7.839273
974,GELNET,20,1.221902,0.541233,0.951845,6.379311
975,GELNET,20,1.123506,0.609459,0.755742,3.346789
976,GELNET,20,1.203075,0.601572,0.882904,2.6037
977,GELNET,20,1.019428,0.593395,0.580762,5.434129
978,GELNET,20,1.349708,0.573549,1.213241,1.853136
979,GELNET,20,1.192478,0.677358,0.81853,10.437881
980,GELNET,20,1.057349,0.609548,0.625011,7.40225
981,GELNET,20,1.101684,0.625769,0.685682,6.844579
982,GELNET,20,0.976195,0.545848,0.536148,6.443088
983,GELNET,20,1.178613,0.667323,0.782774,9.996163
984,GELNET,20,1.146739,0.547182,0.805987,4.297083
985,GELNET,20,1.098431,0.612304,0.683086,6.876678
986,GELNET,20,1.113736,0.633169,0.688155,1.399062
987,GELNET,20,1.131549,0.658278,0.764109,9.840357
988,GELNET,20,1.07501,0.554996,0.677213,6.804605
989,GELNET,20,1.238729,0.807703,0.91189,12.400808
990,GELNET,20,1.088468,0.607933,0.663799,2.606331
991,GELNET,20,1.215487,0.734814,0.849216,15.422872
992,GELNET,20,1.200951,0.680905,0.874124,10.068332
993,GELNET,20,1.318263,0.720966,1.04995,8.805681
994,GELNET,20,1.14242,0.759364,0.730419,7.217087
995,GELNET,20,1.096975,0.54349,0.751441,2.647962
996,GELNET,20,1.316551,0.670749,1.090262,18.702328
997,GELNET,20,1.232728,0.676787,0.899887,7.814161
998,GELNET,20,1.371376,0.583916,1.240045,0.841447
999,GELNET,20,1.22919,0.679529,0.902016,12.654596
1000,GELNET,20,1.299914,0.616317,1.072274,10.151303
1001,GELNET,50,2.099314,0.962004,3.173874,60.729074
1002,GELNET,50,1.908837,0.947135,2.42055,47.312491
1003,GELNET,50,1.910707,0.93243,2.530129,33.588333
1004,GELNET,50,1.819355,0.903041,2.236163,32.175797
1005,GELNET,50,1.948181,0.896091,2.565273,41.439079
1006,GELNET,50,1.919161,0.939011,2.391818,47.25687
1007,GELNET,50,1.875427,0.827805,2.364706,42.52352
1008,GELNET,50,2.075669,0.943376,2.828186,55.335323
1009,GELNET,50,1.762894,0.869067,2.032816,30.729418
1010,GELNET,50,2.057268,0.846779,3.066178,41.637454
1011,GELNET,50,1.891323,0.94025,2.420398,34.363832
1012,GELNET,50,1.89075,0.925023,2.430507,28.381893
1013,GELNET,50,1.852431,0.982334,2.184172,38.349113
1014,GELNET,50,2.05044,0.96102,2.900684,65.865587
1015,GELNET,50,1.935699,0.913383,2.531726,41.071848
1016,GELNET,50,1.949106,0.893316,2.719243,30.221705
1017,GELNET,50,1.933821,0.856023,2.566024,40.655857
1018,GELNET,50,1.91497,0.926033,2.480201,36.513298
1019,GELNET,50,1.782484,0.891178,2.055769,34.432887
1020,GELNET,50,1.869382,0.894061,2.278012,33.21552
1021,GELNET,50,1.919757,0.892733,2.470323,45.643535
1022,GELNET,50,1.872078,0.915664,2.321414,35.119006
1023,GELNET,50,1.920357,0.9095,2.554739,36.489166
1024,GELNET,50,1.997528,0.903655,2.708235,44.810514
1025,GELNET,50,1.917401,0.918056,2.406606,47.239992
1026,GELNET,50,1.77142,0.898516,2.026428,38.402833
1027,GELNET,50,2.373234,1.051025,3.589646,194.558261
1028,GELNET,50,1.738914,0.831299,1.973993,29.545814
1029,GELNET,50,2.139975,0.969489,3.119084,89.312283
1030,GELNET,50,2.016052,0.924786,2.69256,50.188493
1031,GELNET,50,1.931444,0.901084,2.435171,30.473318
1032,GELNET,50,1.902228,0.912127,2.472455,27.286555
1033,GELNET,50,1.85276,0.812334,2.350492,27.974144
1034,GELNET,50,1.768845,0.9134,2.045671,31.00047
1035,GELNET,50,2.458256,1.123121,3.891599,194.037878
1036,GELNET,50,2.011807,0.879173,2.840719,40.732972
1037,GELNET,50,1.987209,0.91145,2.732112,38.732015
1038,GELNET,50,1.719153,0.892888,1.878396,16.143992
1039,GELNET,50,1.817177,0.976899,2.199569,28.128786
1040,GELNET,50,1.903213,0.948284,2.309047,49.577534
1041,GELNET,50,1.936433,0.922497,2.483313,49.29903
1042,GELNET,50,1.81626,0.868648,2.200747,35.541599
1043,GELNET,50,1.948227,0.884147,2.53791,30.93018
1044,GELNET,50,1.937321,0.990034,2.442095,35.428453
1045,GELNET,50,1.996543,0.937717,2.640171,37.888782
1046,GELNET,50,2.376462,1.154581,3.578873,175.899909
1047,GELNET,50,1.906315,0.930301,2.474586,36.919072
1048,GELNET,50,1.828681,0.920668,2.077518,20.773186
1049,GELNET,50,1.989127,1.010676,2.59323,59.462069
1050,GELNET,50,1.834393,0.901315,2.201239,36.83885
1051,GELNET,50,2.031967,0.934232,2.75806,52.624764
1052,GELNET,50,1.894861,0.881004,2.457517,29.538022
1053,GELNET,50,1.921685,0.944808,2.495554,37.611525
1054,GELNET,50,1.992361,0.955527,2.614205,52.439581
1055,GELNET,50,1.824463,0.886456,2.293218,34.10825
1056,GELNET,50,1.884037,0.909457,2.484761,11.821874
1057,GELNET,50,1.890542,0.957148,2.365313,45.134331
1058,GELNET,50,1.877888,0.917908,2.239539,24.791873
1059,GELNET,50,1.971638,0.928728,2.601745,40.263179
1060,GELNET,50,1.928004,0.899132,2.491347,62.423157
1061,GELNET,50,1.950437,0.899887,2.558175,46.339746
1062,GELNET,50,2.413991,1.145835,3.689994,191.789784
1063,GELNET,50,1.995934,0.879125,2.621882,34.24301
1064,GELNET,50,1.874203,0.938304,2.330982,35.718123
1065,GELNET,50,1.965851,0.954222,2.645199,55.739637
1066,GELNET,50,1.795544,0.909149,2.084037,25.279389
1067,GELNET,50,1.929722,0.916428,2.451607,29.511315
1068,GELNET,50,1.858024,0.9053,2.288476,35.592418
1069,GELNET,50,1.903053,0.978049,2.33369,27.638993
1070,GELNET,50,1.742209,0.888834,2.069262,11.415141
1071,GELNET,50,1.897511,0.916292,2.361098,35.871832
1072,GELNET,50,1.949031,0.947911,2.553765,36.238012
1073,GELNET,50,1.898035,0.99938,2.279091,42.15842
1074,GELNET,50,1.987484,0.905627,2.680021,40.023638
1075,GELNET,50,1.885384,0.874727,2.395019,33.678041
1076,GELNET,50,1.891105,0.928099,2.440651,27.944183
1077,GELNET,50,1.827178,0.956146,2.148424,15.559273
1078,GELNET,50,1.925262,0.917873,2.496775,41.105207
1079,GELNET,50,1.860253,0.966996,2.203847,37.703641
1080,GELNET,50,1.907999,0.972183,2.414669,41.384784
1081,GELNET,50,1.794835,0.848037,2.2177,25.455614
1082,GELNET,50,1.840587,0.931769,2.160557,42.598437
1083,GELNET,50,2.015851,1.013782,2.62225,37.856741
1084,GELNET,50,1.833839,0.963035,2.225608,27.829163
1085,GELNET,50,1.844025,0.905533,2.283356,38.76734
1086,GELNET,50,1.682584,0.873295,1.842896,19.91545
1087,GELNET,50,1.895458,0.918404,2.40118,40.307714
1088,GELNET,50,1.872079,0.96432,2.231696,29.514797
1089,GELNET,50,1.98418,0.901561,2.620047,40.182852
1090,GELNET,50,1.86576,0.953698,2.343902,27.503897
1091,GELNET,50,1.871388,0.931258,2.304186,49.996654
1092,GELNET,50,1.980039,0.948725,2.627472,50.596781
1093,GELNET,50,2.382882,1.066514,3.681695,173.377837
1094,GELNET,50,1.901232,0.854656,2.439246,59.630534
1095,GELNET,50,1.848451,0.98899,2.140707,27.432562
1096,GELNET,50,2.079043,0.917377,2.964286,61.988929
1097,GELNET,50,1.92385,0.885707,2.534187,39.735676
1098,GELNET,50,1.8372,0.854247,2.203133,35.392029
1099,GELNET,50,1.920529,0.897255,2.382815,44.464668
1100,GELNET,50,2.038409,0.872652,2.979742,40.530756
1101,GELNET,100,3.698086,1.203046,11.714026,860.306591
1102,GELNET,100,3.461652,1.103369,9.215148,861.366473
1103,GELNET,100,3.568054,1.185839,10.205101,851.769266
1104,GELNET,100,3.433478,1.14972,9.363638,778.25609
1105,GELNET,100,3.578866,1.17009,9.98506,889.730288
1106,GELNET,100,3.519764,1.166861,9.838387,840.11515
1107,GELNET,100,3.162845,1.196781,9.124113,226.615802
1108,GELNET,100,3.601526,1.235221,10.368304,823.38914
1109,GELNET,100,3.381823,1.154418,9.57551,680.676367
1110,GELNET,100,3.583686,1.223316,11.608019,718.491243
1111,GELNET,100,3.405419,1.158216,10.210728,651.992043
1112,GELNET,100,3.545421,1.179922,10.856544,738.457191
1113,GELNET,100,3.508819,1.254737,9.828984,749.899828
1114,GELNET,100,3.612521,1.216936,10.66085,804.277932
1115,GELNET,100,3.55026,1.243926,10.8003,734.32244
1116,GELNET,100,3.529309,1.232977,10.581675,723.292972
1117,GELNET,100,3.368663,1.137261,9.728504,675.14171
1118,GELNET,100,3.216492,1.148154,9.078735,155.175778
1119,GELNET,100,3.215452,1.186088,9.01951,165.536935
1120,GELNET,100,3.459593,1.18292,9.613762,745.248463
1121,GELNET,100,3.455635,1.139889,9.582335,754.040569
1122,GELNET,100,3.457153,1.161368,9.619188,750.962256
1123,GELNET,100,3.483269,1.251981,10.075481,708.682999
1124,GELNET,100,3.440057,1.154078,9.927304,706.091106
1125,GELNET,100,3.498991,1.198539,10.268542,725.904212
1126,GELNET,100,3.435622,1.165968,9.217654,775.117934
1127,GELNET,100,3.532984,1.189515,9.874807,811.71964
1128,GELNET,100,3.382271,1.16734,9.114359,711.890042
1129,GELNET,100,3.568478,1.217962,10.321816,792.704894
1130,GELNET,100,3.489493,1.155123,9.829549,759.879428
1131,GELNET,100,3.486284,1.197352,10.195597,724.960566
1132,GELNET,100,3.427533,1.187219,10.177712,656.608719
1133,GELNET,100,3.392016,1.193373,9.569158,669.560294
1134,GELNET,100,3.343094,1.151887,9.143207,681.043226
1135,GELNET,100,3.57781,1.224676,10.404524,791.39523
1136,GELNET,100,3.316663,1.22195,10.363834,152.743261
1137,GELNET,100,3.56852,1.234973,10.421494,781.133628
1138,GELNET,100,3.360848,1.214066,9.162585,664.783526
1139,GELNET,100,3.526641,1.217671,10.150862,762.555803
1140,GELNET,100,3.59276,1.270502,10.281476,807.811671
1141,GELNET,100,3.278867,1.173993,9.549616,174.460897
1142,GELNET,100,3.492355,1.224281,9.69212,764.219822
1143,GELNET,100,3.380868,1.173744,9.472325,676.148444
1144,GELNET,100,3.483067,1.194367,9.696261,745.813119
1145,GELNET,100,3.456244,1.176844,9.318465,756.244027
1146,GELNET,100,3.480302,1.191596,9.582795,777.198999
1147,GELNET,100,3.530747,1.213178,10.913139,714.825632
1148,GELNET,100,3.433228,1.246053,9.093183,741.177772
1149,GELNET,100,3.580399,1.205901,10.124185,832.350369
1150,GELNET,100,3.422177,1.168915,9.556853,711.871328
1151,GELNET,100,3.50422,1.215843,9.827874,749.264331
1152,GELNET,100,3.446708,1.169248,10.180321,683.292552
1153,GELNET,100,3.516665,1.198206,10.486028,714.848745
1154,GELNET,100,3.548709,1.243382,9.818631,795.219328
1155,GELNET,100,3.590041,1.276611,10.94941,744.306853
1156,GELNET,100,3.432374,1.20679,10.412941,640.701016
1157,GELNET,100,3.449617,1.186985,9.292751,779.737093
1158,GELNET,100,3.428225,1.199882,9.863282,685.361356
1159,GELNET,100,3.487718,1.221198,9.967129,730.625358
1160,GELNET,100,3.626009,1.24335,10.373435,838.283055
1161,GELNET,100,3.494978,1.21155,10.30441,719.683178
1162,GELNET,100,3.506142,1.206411,9.708956,774.234422
1163,GELNET,100,3.404871,1.197077,9.395812,706.282245
1164,GELNET,100,3.508009,1.223699,9.571679,764.619833
1165,GELNET,100,3.555484,1.234184,9.850652,815.01848
1166,GELNET,100,3.169533,1.134536,8.971082,143.395131
1167,GELNET,100,3.401817,1.21953,9.385577,696.816135
1168,GELNET,100,3.414998,1.187823,9.88589,677.914999
1169,GELNET,100,3.445659,1.213016,9.346659,728.580121
1170,GELNET,100,3.304972,1.194093,9.155645,617.763172
1171,GELNET,100,3.507108,1.233892,9.972249,739.11408
1172,GELNET,100,3.50582,1.24505,10.205835,724.454393
1173,GELNET,100,3.477186,1.21156,9.665804,733.910769
1174,GELNET,100,3.546962,1.273726,10.65806,722.794907
1175,GELNET,100,3.46212,1.19949,10.093631,696.745503
1176,GELNET,100,3.439369,1.199789,10.68114,632.532334
1177,GELNET,100,3.16996,1.198794,8.934934,142.713154
1178,GELNET,100,3.439548,1.163739,9.617891,725.16974
1179,GELNET,100,3.43849,1.21797,9.488458,724.193717
1180,GELNET,100,3.489789,1.251764,9.875824,729.85203
1181,GELNET,100,3.339277,1.210202,9.175964,647.852241
1182,GELNET,100,3.433954,1.159257,9.119959,751.38169
1183,GELNET,100,3.483272,1.222644,9.302409,769.450041
1184,GELNET,100,3.485579,1.227603,10.421876,693.205515
1185,GELNET,100,3.207468,1.174843,8.836226,156.735447
1186,GELNET,100,3.206934,1.15896,9.498521,142.431064
1187,GELNET,100,3.491334,1.168309,9.771041,767.243874
1188,GELNET,100,3.366381,1.152496,9.055282,687.903441
1189,GELNET,100,3.475421,1.218466,9.443643,767.186124
1190,GELNET,100,3.451976,1.193258,9.789351,706.975491
1191,GELNET,100,3.562517,1.238884,9.947433,814.753894
1192,GELNET,100,3.521399,1.202149,10.467894,736.223907
1193,GELNET,100,3.507105,1.20381,10.342703,722.010698
1194,GELNET,100,3.425669,1.202426,9.54811,707.731513
1195,GELNET,100,3.247676,1.141763,8.994393,170.231982
1196,GELNET,100,3.541628,1.219822,10.106173,782.880056
1197,GELNET,100,3.409017,1.183879,9.377272,704.165417
1198,GELNET,100,3.464549,1.186346,9.701581,729.032135
1199,GELNET,100,3.510064,1.213483,9.92868,760.368209
1200,GELNET,100,3.508332,1.250513,10.850166,666.123468
1201,GELNET-I,20,0.633343,0.429011,0.26765,0.060726
1202,GELNET-I,20,0.57766,0.420204,0.211955,0.096816
1203,GELNET-I,20,0.667007,0.434802,0.286381,0.353524
1204,GELNET-I,20,0.604149,0.427198,0.248569,0.208653
1205,GELNET-I,20,0.626196,0.474541,0.246113,0.11505
1206,GELNET-I,20,0.639955,0.459204,0.243226,0.091311
1207,GELNET-I,20,0.729705,0.412134,0.311703,0.183304
1208,GELNET-I,20,0.601921,0.422526,0.238315,0.113465
1209,GELNET-I,20,0.645489,0.433626,0.260833,0.346325
1210,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1211,GELNET-I,20,0.650998,0.441611,0.278758,0.218537
1212,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1213,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1214,GELNET-I,20,0.691018,0.399578,0.299694,0.014301
1215,GELNET-I,20,0.617327,0.436056,0.259002,0.22895
1216,GELNET-I,20,0.659625,0.439297,0.283097,0.345823
1217,GELNET-I,20,0.664617,0.472907,0.268522,0.049655
1218,GELNET-I,20,0.722581,0.651564,0.264126,0.0269
1219,GELNET-I,20,0.611924,0.416302,0.230438,0.15961
1220,GELNET-I,20,0.64669,0.438055,0.263229,0.055635
1221,GELNET-I,20,0.614434,0.436292,0.220973,0.04448
1222,GELNET-I,20,0.668668,0.451305,0.288019,0.215373
1223,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1224,GELNET-I,20,0.669835,0.448334,0.296957,0.181959
1225,GELNET-I,20,0.648439,0.440346,0.273429,0.144373
1226,GELNET-I,20,0.571619,0.443293,0.201628,0.076307
1227,GELNET-I,20,0.568683,0.438833,0.183191,0.01064
1228,GELNET-I,20,0.58869,0.396342,0.219105,0.040409
1229,GELNET-I,20,0.610796,0.447951,0.226798,0.015691
1230,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1231,GELNET-I,20,0.611962,0.429639,0.24733,0.155932
1232,GELNET-I,20,0.618465,0.436404,0.259472,0.261102
1233,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1234,GELNET-I,20,0.737538,0.449888,0.3288,0.109994
1235,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1236,GELNET-I,20,0.62064,0.400923,0.251154,0.232563
1237,GELNET-I,20,0.725774,0.479338,0.304742,0.023049
1238,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1239,GELNET-I,20,0.663046,0.400453,0.272914,0.114795
1240,GELNET-I,20,0.638184,0.47952,0.246856,0.085695
1241,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1242,GELNET-I,20,0.622501,0.456505,0.219008,0.082627
1243,GELNET-I,20,0.607783,0.4264,0.247718,0.157933
1244,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1245,GELNET-I,20,0.682024,0.434178,0.272076,5.60E-05
1246,GELNET-I,20,0.58312,0.419686,0.224262,0.064645
1247,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1248,GELNET-I,20,0.595444,0.440406,0.227346,0.117121
1249,GELNET-I,20,0.65494,0.527875,0.244964,2.50E-05
1250,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1251,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1252,GELNET-I,20,0.656834,0.402211,0.280911,0.069265
1253,GELNET-I,20,0.637803,0.434132,0.26905,0.119015
1254,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1255,GELNET-I,20,0.671028,0.421298,0.28001,0.127165
1256,GELNET-I,20,0.659833,0.428957,0.287381,0.225223
1257,GELNET-I,20,0.721208,0.339812,0.284341,0.002216
1258,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1259,GELNET-I,20,0.621308,0.411754,0.250803,0.041859
1260,GELNET-I,20,0.594598,0.412289,0.233525,0.117967
1261,GELNET-I,20,0.616442,0.43591,0.258406,0.219355
1262,GELNET-I,20,0.596818,0.407844,0.230187,0.097556
1263,GELNET-I,20,0.645733,0.420803,0.253601,0.058017
1264,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1265,GELNET-I,20,0.726057,0.470778,0.289606,0.091691
1266,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1267,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1268,GELNET-I,20,0.702586,0.465499,0.306691,0.161368
1269,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1270,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1271,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1272,GELNET-I,20,0.681955,0.398362,0.280751,0.019094
1273,GELNET-I,20,0.624614,0.430477,0.255492,0.197122
1274,GELNET-I,20,0.6966,0.42148,0.306989,0.257811
1275,GELNET-I,20,0.659677,0.448643,0.277203,0.292545
1276,GELNET-I,20,0.652293,0.442252,0.28502,0.273647
1277,GELNET-I,20,0.591901,0.395867,0.226902,0.21695
1278,GELNET-I,20,0.831132,0.379453,0.411108,0.128275
1279,GELNET-I,20,0.616444,0.435958,0.258385,0.220059
1280,GELNET-I,20,0.598244,0.402367,0.229228,0.171383
1281,GELNET-I,20,0.579034,0.41116,0.219702,0.172
1282,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1283,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1284,GELNET-I,20,0.639177,0.418402,0.267172,0.180812
1285,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1286,GELNET-I,20,0.632169,0.42,0.261833,0.394889
1287,GELNET-I,20,0.612158,0.42051,0.224663,0.066971
1288,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1289,GELNET-I,20,0.740148,0.632221,0.279981,0.048022
1290,GELNET-I,20,0.60394,0.415302,0.243787,0.305987
1291,GELNET-I,20,0.672774,0.594996,0.237534,0.013916
1292,GELNET-I,20,0.628645,0.427397,0.248221,0.075712
1293,GELNET-I,20,0.653357,0.458964,0.252783,0.028225
1294,GELNET-I,20,0.701217,0.45156,0.274738,0.112814
1295,GELNET-I,20,0.655069,0.348906,0.234811,0.124024
1296,GELNET-I,20,0.611748,0.413464,0.228275,0.005842
1297,GELNET-I,20,0.65582,0.44118,0.2659,0.10318
1298,GELNET-I,20,0.742545,0.375068,0.336757,0.156414
1299,GELNET-I,20,0.616441,0.43589,0.258415,0.220088
1300,GELNET-I,20,0.694607,0.450153,0.312501,0.052708
1301,GELNET-I,50,1.058169,0.719826,1.200985,1.856901
1302,GELNET-I,50,0.973294,0.753375,0.73812,0.5326
1303,GELNET-I,50,0.982179,0.75278,1.056288,1.738241
1304,GELNET-I,50,1.010725,0.695952,1.249508,3.421517
1305,GELNET-I,50,0.975769,0.772554,0.848753,0.565174
1306,GELNET-I,50,0.941028,0.723581,0.879824,1.367858
1307,GELNET-I,50,0.967229,0.648439,0.969877,1.607808
1308,GELNET-I,50,0.980898,0.759733,0.96635,1.27845
1309,GELNET-I,50,0.98687,0.797455,0.977893,1.765521
1310,GELNET-I,50,1.067749,0.672806,1.193004,2.196655
1311,GELNET-I,50,0.989949,0.7,1.248224,3.692426
1312,GELNET-I,50,0.989949,0.7,1.248224,3.692426
1313,GELNET-I,50,1.049739,0.896056,0.993064,1.529754
1314,GELNET-I,50,1.033579,0.823317,1.068791,2.093637
1315,GELNET-I,50,0.978878,0.679797,1.083768,2.314329
1316,GELNET-I,50,1.077481,0.688102,1.219843,1.717164
1317,GELNET-I,50,0.969912,0.808138,0.862011,1.151266
1318,GELNET-I,50,1.070861,0.875847,0.88028,0.204961
1319,GELNET-I,50,1.021633,0.652692,0.938962,1.61391
1320,GELNET-I,50,0.964471,0.742228,0.822934,1.062516
1321,GELNET-I,50,1.039903,0.679483,0.940237,1.408418
1322,GELNET-I,50,0.980029,0.682499,0.963345,1.818305
1323,GELNET-I,50,1.024876,0.707414,1.124484,1.66344
