,Method,Dimention,L2,SP,KL,QL
900,GLASSO-vI,100,1.025211,0.212258,0.517851,0.394809
901,GELNET,20,1.146136,0.523435,0.869287,14.315196
902,GELNET,20,0.969563,0.44144,0.593859,11.20876
903,GELNET,20,1.034661,0.462089,0.663025,7.70811
904,GELNET,20,0.814711,0.468503,0.418201,5.034047
905,GELNET,20,1.021693,0.420447,0.649408,11.123862
906,GELNET,20,1.197831,0.560381,0.886313,7.363802
907,GELNET,20,1.021593,0.468251,0.63383,4.438612
908,GELNET,20,1.087469,0.479058,0.778972,12.074278
909,GELNET,20,0.889279,0.381804,0.468156,3.522335
910,GELNET,20,0.932567,0.436151,0.53838,6.415771
911,GELNET,20,0.984606,0.445495,0.612865,7.869116
912,GELNET,20,0.797122,0.349905,0.382306,3.893042
913,GELNET,20,0.935841,0.426065,0.534139,10.068757
914,GELNET,20,1.20648,0.48255,0.975331,13.728524
915,GELNET,20,1.073957,0.470367,0.74476,12.907057
916,GELNET,20,0.803516,0.387018,0.391628,6.823533
917,GELNET,20,1.121776,0.493576,0.830918,10.511013
918,GELNET,20,1.104829,0.492107,0.802135,12.911496
919,GELNET,20,0.867947,0.455307,0.46784,6.497498
920,GELNET,20,1.027123,0.418634,0.659692,13.07926
921,GELNET,20,1.097451,0.510139,0.76711,7.457855
922,GELNET,20,1.047047,0.430169,0.694427,12.464168
923,GELNET,20,1.011849,0.409904,0.634616,10.401737
924,GELNET,20,1.138448,0.549802,0.851979,6.527132
925,GELNET,20,1.014221,0.473065,0.653429,8.518667
926,GELNET,20,1.130538,0.501354,0.835416,11.159659
927,GELNET,20,1.095787,0.472714,0.775565,13.756187
928,GELNET,20,1.071439,0.498941,0.718933,5.972485
929,GELNET,20,1.240779,0.498946,1.027713,21.68349
930,GELNET,20,1.136822,0.471433,0.827645,18.800881
931,GELNET,20,1.089851,0.51455,0.785275,8.422062
932,GELNET,20,0.946647,0.411675,0.531184,5.750575
933,GELNET,20,1.020299,0.405615,0.636057,8.342355
934,GELNET,20,0.883123,0.447908,0.501982,7.224162
935,GELNET,20,1.034566,0.519623,0.703368,11.528615
936,GELNET,20,1.105561,0.48379,0.738759,4.022037
937,GELNET,20,1.120473,0.484461,0.812102,9.140041
938,GELNET,20,0.818833,0.394312,0.383595,2.793567
939,GELNET,20,0.931836,0.442342,0.529787,4.712825
940,GELNET,20,0.884828,0.410393,0.472551,8.642147
941,GELNET,20,0.920625,0.43628,0.515885,9.212664
942,GELNET,20,1.011192,0.448234,0.63731,8.365666
943,GELNET,20,0.919421,0.408145,0.536382,7.384713
944,GELNET,20,0.965517,0.50554,0.609816,7.835825
945,GELNET,20,1.178431,0.463852,0.87503,14.927404
946,GELNET,20,1.097065,0.462179,0.769563,14.445729
947,GELNET,20,1.145982,0.439625,0.825696,18.406491
948,GELNET,20,0.901014,0.382606,0.481259,5.391372
949,GELNET,20,1.10796,0.399715,0.754062,18.96076
950,GELNET,20,1.021684,0.392729,0.651513,12.33505
951,GELNET,20,0.975232,0.498785,0.630462,7.938079
952,GELNET,20,1.04185,0.527502,0.727184,11.615058
953,GELNET,20,1.013071,0.556084,0.676029,11.417303
954,GELNET,20,1.059334,0.446018,0.710947,14.011315
955,GELNET,20,1.036292,0.502898,0.693802,8.086701
956,GELNET,20,0.98349,0.435316,0.591295,6.026994
957,GELNET,20,1.127197,0.474896,0.863405,8.014953
958,GELNET,20,0.831855,0.348295,0.400028,4.296392
959,GELNET,20,1.047257,0.485408,0.693589,9.872835
960,GELNET,20,1.070992,0.446002,0.7154,12.04815
961,GELNET,20,0.971036,0.418007,0.570102,10.140854
962,GELNET,20,1.070208,0.518087,0.735849,9.815671
963,GELNET,20,1.079954,0.524068,0.771106,12.361536
964,GELNET,20,0.969721,0.464291,0.60057,9.644617
965,GELNET,20,1.176961,0.50526,0.919983,19.326252
966,GELNET,20,0.957416,0.537877,0.594877,4.997932
967,GELNET,20,0.824189,0.366081,0.397285,8.177265
968,GELNET,20,0.858881,0.406529,0.449193,5.045223
969,GELNET,20,0.844936,0.39903,0.42823,6.77297
970,GELNET,20,0.723804,0.396385,0.312423,1.91132
971,GELNET,20,1.035686,0.459133,0.656841,6.537024
972,GELNET,20,1.129626,0.47095,0.825633,10.683201
973,GELNET,20,0.965527,0.39309,0.559387,7.231978
974,GELNET,20,1.01708,0.454028,0.655093,8.44944
975,GELNET,20,0.898606,0.37821,0.468896,5.641757
976,GELNET,20,0.911013,0.439375,0.51219,5.67501
977,GELNET,20,0.933947,0.397637,0.525307,4.320234
978,GELNET,20,1.144011,0.501997,0.850903,4.957209
979,GELNET,20,1.017227,0.466415,0.662647,10.80531
980,GELNET,20,0.862836,0.349861,0.441946,8.348542
981,GELNET,20,0.963904,0.449836,0.56748,6.588595
982,GELNET,20,1.073547,0.586297,0.623471,4.068188
983,GELNET,20,0.972093,0.399329,0.588371,10.952603
984,GELNET,20,0.925314,0.50256,0.543179,5.823992
985,GELNET,20,0.920631,0.467382,0.520249,6.558232
986,GELNET,20,0.916876,0.425596,0.498783,1.973409
987,GELNET,20,1.006363,0.447033,0.646467,9.697704
988,GELNET,20,0.918831,0.373846,0.517054,6.663399
989,GELNET,20,1.115975,0.505195,0.816789,12.683297
990,GELNET,20,0.973837,0.392627,0.542873,2.518147
991,GELNET,20,1.070957,0.446519,0.723661,14.136261
992,GELNET,20,1.1409,0.547755,0.843019,8.302955
993,GELNET,20,1.170684,0.485953,0.867041,10.653482
994,GELNET,20,0.989396,0.453004,0.596892,7.290571
995,GELNET,20,1.03428,0.436731,0.639814,2.734199
996,GELNET,20,1.201081,0.503611,0.93667,18.970124
997,GELNET,20,1.035849,0.48634,0.706519,8.702107
998,GELNET,20,1.028991,0.49798,0.678498,4.220731
999,GELNET,20,1.065423,0.469379,0.721983,13.553263
1000,GELNET,20,1.182267,0.511371,0.919777,10.698561
1001,GELNET,50,1.906977,0.58818,2.476704,72.379322
1002,GELNET,50,1.784899,0.557756,2.068494,45.922352
1003,GELNET,50,1.734534,0.540646,1.93931,40.035051
1004,GELNET,50,1.681758,0.525142,1.712714,31.68447
1005,GELNET,50,2.108086,0.546332,2.84949,183.959413
1006,GELNET,50,1.742444,0.567374,1.997779,43.735614
1007,GELNET,50,1.640569,0.538886,1.725322,45.956279
1008,GELNET,50,2.208236,0.555038,3.221906,203.04126
1009,GELNET,50,1.562859,0.508506,1.523427,30.740504
1010,GELNET,50,1.795112,0.59907,2.158827,54.253179
1011,GELNET,50,1.903731,0.773856,2.137188,33.750891
1012,GELNET,50,2.01224,0.541649,2.540504,163.993679
1013,GELNET,50,1.709733,0.502936,1.872202,35.750726
1014,GELNET,50,1.881937,0.586256,2.381148,70.807778
1015,GELNET,50,1.756231,0.522645,2.016331,44.617048
1016,GELNET,50,1.707,0.598651,1.964296,36.818848
1017,GELNET,50,1.801464,0.557251,2.138428,44.197993
1018,GELNET,50,1.753222,0.553763,2.039134,39.71311
1019,GELNET,50,1.72828,0.52518,1.814159,28.367365
1020,GELNET,50,1.638826,0.505187,1.714133,37.154588
1021,GELNET,50,1.727262,0.557968,1.961064,44.29228
1022,GELNET,50,1.638708,0.57288,1.770732,36.554425
1023,GELNET,50,1.709333,0.544362,1.891581,43.228561
1024,GELNET,50,1.76246,0.603042,2.061518,51.723061
1025,GELNET,50,1.710217,0.516353,1.876553,48.407757
1026,GELNET,50,1.633911,0.520119,1.693036,35.385649
1027,GELNET,50,1.780606,0.589592,2.126646,49.927171
1028,GELNET,50,1.578856,0.524606,1.5604,27.412074
1029,GELNET,50,2.376106,0.57348,3.819703,240.244386
1030,GELNET,50,1.82689,0.538716,2.16572,55.923047
1031,GELNET,50,1.784158,0.53474,2.012018,32.563307
1032,GELNET,50,1.686146,0.513523,1.786818,35.443968
1033,GELNET,50,1.628377,0.562471,1.694628,31.300714
1034,GELNET,50,1.834168,0.706344,1.9974,22.637126
1035,GELNET,50,2.241605,0.556228,3.295837,206.592506
1036,GELNET,50,1.786963,0.673638,2.179225,46.302331
1037,GELNET,50,1.800083,0.557344,2.13323,47.345211
1038,GELNET,50,1.58741,0.504202,1.512658,14.021953
1039,GELNET,50,1.661635,0.536128,1.736259,31.758211
1040,GELNET,50,1.766801,0.515168,1.95948,45.56253
1041,GELNET,50,1.745709,0.564035,1.980352,48.773675
1042,GELNET,50,1.683958,0.545346,1.825635,35.104773
1043,GELNET,50,1.66154,0.527753,1.770733,38.115495
1044,GELNET,50,1.770882,0.563937,2.039265,36.768895
1045,GELNET,50,1.716883,0.580664,1.939988,45.263261
1046,GELNET,50,1.700245,0.552002,1.891228,49.130365
1047,GELNET,50,1.715149,0.539605,1.876014,45.84932
1048,GELNET,50,1.50236,0.4644,1.386394,25.890348
1049,GELNET,50,1.798698,0.582793,2.176953,61.032461
1050,GELNET,50,1.628772,0.499291,1.691118,38.518033
1051,GELNET,50,1.845568,0.541408,2.255483,51.371694
1052,GELNET,50,1.720444,0.489593,1.833856,34.291935
1053,GELNET,50,1.696923,0.580022,1.873502,45.77898
1054,GELNET,50,2.177267,0.523392,3.06133,186.358435
1055,GELNET,50,1.797837,0.509233,2.042098,28.627355
1056,GELNET,50,1.516374,0.504099,1.418303,23.467508
1057,GELNET,50,1.789393,0.565134,2.05438,42.778147
1058,GELNET,50,1.701726,0.552218,1.789111,23.416398
1059,GELNET,50,1.768543,0.543906,2.035955,43.769701
1060,GELNET,50,1.797857,0.578136,2.158655,54.114278
1061,GELNET,50,1.703419,0.552452,1.903952,48.485238
1062,GELNET,50,2.159831,0.538019,3.020201,192.085085
1063,GELNET,50,1.698156,0.559192,1.898209,41.208299
1064,GELNET,50,1.688668,0.546876,1.816148,36.78729
1065,GELNET,50,1.813653,0.523432,2.143769,62.485437
1066,GELNET,50,1.524436,0.486271,1.438333,28.447123
1067,GELNET,50,1.693775,0.55492,1.8532,32.827329
1068,GELNET,50,1.654624,0.537313,1.783197,34.680582
1069,GELNET,50,1.586989,0.579009,1.623351,33.811841
1070,GELNET,50,1.444237,0.491296,1.269138,15.419369
1071,GELNET,50,1.744821,0.569903,1.997764,31.431979
1072,GELNET,50,1.767302,0.550725,2.042131,40.370802
1073,GELNET,50,1.768016,0.54052,2.03212,39.285315
1074,GELNET,50,1.732014,0.558859,1.980382,48.04718
1075,GELNET,50,1.821664,0.608933,2.104335,27.409815
1076,GELNET,50,1.716815,0.561543,1.902035,29.369917
1077,GELNET,50,1.66833,0.540835,1.747383,14.867828
1078,GELNET,50,1.839867,0.525055,2.153458,37.605121
1079,GELNET,50,1.727707,0.516331,1.8982,35.469939
1080,GELNET,50,1.715978,0.557904,1.96204,40.542929
1081,GELNET,50,1.773098,0.515539,1.904902,22.321194
1082,GELNET,50,1.711645,0.540174,1.875376,36.120475
1083,GELNET,50,1.786089,0.519896,2.045624,41.278341
1084,GELNET,50,1.619867,0.52382,1.674471,34.006141
1085,GELNET,50,1.638713,0.547475,1.692066,40.088641
1086,GELNET,50,1.400718,0.444732,1.178565,23.14068
1087,GELNET,50,1.686797,0.557428,1.842777,42.250676
1088,GELNET,50,1.629961,0.574856,1.708146,32.048481
1089,GELNET,50,1.740465,0.522059,1.960063,47.293507
1090,GELNET,50,1.635826,0.551271,1.703544,35.174878
1091,GELNET,50,1.783042,0.565151,2.064826,43.424284
1092,GELNET,50,1.860493,0.551807,2.290995,48.533319
1093,GELNET,50,1.737487,0.559409,1.988444,45.506783
1094,GELNET,50,1.753796,0.558496,2.000256,56.590511
1095,GELNET,50,1.694198,0.499921,1.782036,24.991764
1096,GELNET,50,1.867023,0.658971,2.423702,64.463948
1097,GELNET,50,1.698088,0.593877,1.888683,44.408415
1098,GELNET,50,1.664524,0.515234,1.806926,33.013288
1099,GELNET,50,1.664951,0.483684,1.754653,50.503779
1100,GELNET,50,2.189418,0.524339,3.115251,193.006213
1101,GELNET,100,3.292717,0.594574,6.921716,823.714228
1102,GELNET,100,3.084685,0.556442,5.799365,717.584033
1103,GELNET,100,3.122414,0.598144,6.145246,693.231707
1104,GELNET,100,2.744166,0.628816,4.642385,69.847144
1105,GELNET,100,3.163023,0.58717,6.191864,763.993649
1106,GELNET,100,2.809507,0.644936,5.224063,97.801252
1107,GELNET,100,3.040422,0.558714,5.698901,647.389349
1108,GELNET,100,3.270662,0.594554,6.725464,824.859931
1109,GELNET,100,2.96365,0.549037,5.299877,636.630714
1110,GELNET,100,3.231164,0.597083,6.622433,768.13209
1111,GELNET,100,3.03763,0.571713,5.666323,649.763748
1112,GELNET,100,3.189305,0.587653,6.353198,745.539316
1113,GELNET,100,3.11263,0.625992,6.034102,696.002966
1114,GELNET,100,3.255981,0.637515,6.710135,805.831083
1115,GELNET,100,3.214964,0.584101,6.432062,802.850224
1116,GELNET,100,3.12439,0.607049,6.156811,708.162125
1117,GELNET,100,3.035937,0.560195,5.702791,651.917674
1118,GELNET,100,2.709742,0.620585,4.690039,76.635816
1119,GELNET,100,2.673366,0.604215,4.491282,83.386689
1120,GELNET,100,3.103259,0.582569,5.917777,710.428014
1121,GELNET,100,2.717267,0.616182,4.776633,109.11631
1122,GELNET,100,2.741515,0.64354,4.99612,94.887032
1123,GELNET,100,3.106067,0.608234,5.933608,697.722696
1124,GELNET,100,3.053595,0.573791,5.70344,696.79426
1125,GELNET,100,3.129597,0.573997,6.053779,717.501286
1126,GELNET,100,3.039129,0.555989,5.645614,687.123572
1127,GELNET,100,3.186104,0.565828,6.26503,781.021298
1128,GELNET,100,2.705551,0.632919,4.55012,72.219627
1129,GELNET,100,3.22936,0.619587,6.611308,792.422294
1130,GELNET,100,3.18904,0.579942,6.322935,764.900018
1131,GELNET,100,2.75333,0.665976,5.012188,108.946111
1132,GELNET,100,2.620979,0.598401,4.349479,90.958884
1133,GELNET,100,2.592651,0.607852,4.235361,82.170868
1134,GELNET,100,2.637333,0.632279,4.366124,66.339848
1135,GELNET,100,3.259313,0.586634,6.693665,794.753079
1136,GELNET,100,2.852628,0.682064,5.434184,94.802443
1137,GELNET,100,3.234216,0.596592,6.546727,779.619189
1138,GELNET,100,2.559415,0.596173,4.103021,64.06878
1139,GELNET,100,3.096799,0.568945,5.911011,713.732122
1140,GELNET,100,3.21565,0.630493,6.485042,793.338625
1141,GELNET,100,2.70187,0.645051,4.858531,102.162741
1142,GELNET,100,2.821099,0.637044,5.203111,108.561965
1143,GELNET,100,2.665256,0.635892,4.44933,78.07014
1144,GELNET,100,3.085297,0.604312,5.976744,663.850687
1145,GELNET,100,3.025009,0.592075,5.643708,662.294781
1146,GELNET,100,3.127505,0.583807,6.0925,693.509112
1147,GELNET,100,3.188382,0.630864,6.336082,762.411828
1148,GELNET,100,2.968069,0.546434,5.304944,657.255988
1149,GELNET,100,3.293035,0.61156,6.891732,801.409236
1150,GELNET,100,2.992469,0.583109,5.549284,637.13299
1151,GELNET,100,3.094793,0.579341,5.935911,712.386569
1152,GELNET,100,3.042655,0.564953,5.702823,666.75579
1153,GELNET,100,3.083479,0.622298,6.064768,646.561123
1154,GELNET,100,3.129372,0.598826,6.091487,727.086106
1155,GELNET,100,3.207763,0.591574,6.489576,738.686024
1156,GELNET,100,2.962848,0.575248,5.361481,615.327897
1157,GELNET,100,3.092101,0.608088,5.995492,664.553315
1158,GELNET,100,2.622571,0.612244,4.374437,94.859555
1159,GELNET,100,3.112946,0.601058,5.998741,716.076943
1160,GELNET,100,3.281359,0.577609,6.70108,852.697029
1161,GELNET,100,3.090666,0.616249,6.090163,650.870252
1162,GELNET,100,3.171403,0.57379,6.23653,751.801556
1163,GELNET,100,3.056479,0.550573,5.683259,689.470476
1164,GELNET,100,3.092072,0.605667,5.909848,706.185312
1165,GELNET,100,3.234329,0.57341,6.542621,788.055222
1166,GELNET,100,2.548452,0.620731,4.089523,69.591672
1167,GELNET,100,2.66165,0.659435,4.549972,75.347076
1168,GELNET,100,2.955728,0.572291,5.360701,627.212115
1169,GELNET,100,2.650998,0.661089,4.575448,86.673224
1170,GELNET,100,2.483165,0.606032,3.716629,48.022524
1171,GELNET,100,3.142316,0.582962,6.147382,708.087828
1172,GELNET,100,3.110217,0.618407,6.107865,679.595055
1173,GELNET,100,2.779215,0.64331,4.998119,92.747626
1174,GELNET,100,3.132823,0.604511,6.159893,726.868577
1175,GELNET,100,3.076139,0.564967,5.740293,714.59734
1176,GELNET,100,3.060681,0.567405,5.717091,680.662863
1177,GELNET,100,2.657309,0.615741,4.43909,53.12024
1178,GELNET,100,3.00584,0.568693,5.540878,659.811949
1179,GELNET,100,2.766242,0.611612,4.893635,88.722483
1180,GELNET,100,3.065294,0.609044,5.854689,670.856225
1181,GELNET,100,2.682517,0.652533,4.495609,48.886127
1182,GELNET,100,3.006953,0.561674,5.508107,655.989916
1183,GELNET,100,2.749808,0.636088,4.867682,98.339281
1184,GELNET,100,3.053754,0.575194,5.743311,683.266472
1185,GELNET,100,2.972426,0.545919,5.397301,620.534265
1186,GELNET,100,2.654871,0.642869,4.511999,64.537187
1187,GELNET,100,3.090835,0.574518,5.993956,672.436802
1188,GELNET,100,2.588209,0.621167,4.280581,70.989222
1189,GELNET,100,3.065139,0.625112,5.811544,699.825303
1190,GELNET,100,2.687274,0.658363,4.639746,100.730837
1191,GELNET,100,3.185052,0.594126,6.419913,739.078646
1192,GELNET,100,3.137227,0.627287,6.12072,723.510211
1193,GELNET,100,3.153753,0.589516,6.163011,740.873011
1194,GELNET,100,3.013844,0.586397,5.584833,651.872461
1195,GELNET,100,2.818833,0.642822,5.106269,69.287624
1196,GELNET,100,3.233978,0.591348,6.573246,785.428605
1197,GELNET,100,2.716017,0.589615,4.645195,82.874317
1198,GELNET,100,3.069259,0.570009,5.780719,684.200764
1199,GELNET,100,3.147387,0.625549,6.180071,701.957883
1200,GELNET,100,3.106858,0.572657,5.943981,717.263142
1201,GELNET-I,20,0.279166,0.20615,0.041672,0.063182
1202,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1203,GELNET-I,20,0.214346,0.088406,0.023006,0.002013
1204,GELNET-I,20,0.22217,0.100579,0.02465,0.001468
1205,GELNET-I,20,0.266582,0.128117,0.035675,0.004466
1206,GELNET-I,20,0.509238,0.349149,0.142163,0.035993
1207,GELNET-I,20,0.476223,0.208744,0.117602,0.013274
1208,GELNET-I,20,0.208814,0.086342,0.021635,0.002511
1209,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1210,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1211,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1212,GELNET-I,20,0.238251,0.099293,0.028345,0.000285
1213,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1214,GELNET-I,20,0.482646,0.231897,0.12324,0.058355
1215,GELNET-I,20,0.304224,0.162079,0.046778,0.015442
1216,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1217,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1218,GELNET-I,20,0.295802,0.217054,0.04566,0.079065
1219,GELNET-I,20,0.236961,0.105204,0.028177,0.000102
1220,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1221,GELNET-I,20,0.309942,0.170985,0.049752,0.001397
1222,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1223,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1224,GELNET-I,20,0.302873,0.152333,0.046918,0.001865
1225,GELNET-I,20,0.253461,0.120649,0.032452,0.003676
1226,GELNET-I,20,0.212854,0.089914,0.022441,0.009941
1227,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1228,GELNET-I,20,0.471611,0.288724,0.11923,0.00165
1229,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1230,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1231,GELNET-I,20,0.263899,0.129208,0.035066,0.006208
1232,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1233,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1234,GELNET-I,20,0.34076,0.186487,0.0582,0.000232
1235,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1236,GELNET-I,20,0.246271,0.097833,0.030684,6.70E-05
1237,GELNET-I,20,0.373538,0.179049,0.071956,0.006173
1238,GELNET-I,20,0.229232,0.102871,0.02618,0.000796
1239,GELNET-I,20,0.248649,0.107936,0.031072,0.002034
1240,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1241,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1242,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1243,GELNET-I,20,0.316125,0.134846,0.050446,0.016469
1244,GELNET-I,20,0.337369,0.182871,0.058334,0.00516
1245,GELNET-I,20,0.279849,0.123221,0.039631,0.011144
1246,GELNET-I,20,0.247201,0.161054,0.031212,0.046782
1247,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1248,GELNET-I,20,0.512645,0.220682,0.13205,0.061365
1249,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1250,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1251,GELNET-I,20,0.218495,0.102819,0.023783,0.005204
1252,GELNET-I,20,0.385183,0.264998,0.082254,0.060752
1253,GELNET-I,20,0.37282,0.321338,0.083807,0.090072
1254,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1255,GELNET-I,20,0.404775,0.229397,0.085295,0.002118
1256,GELNET-I,20,0.364314,0.173907,0.06747,0.001018
1257,GELNET-I,20,0.422786,0.196683,0.094286,0.019418
1258,GELNET-I,20,0.209504,0.089442,0.021916,0.002127
1259,GELNET-I,20,0.210191,0.098331,0.022038,0.000321
1260,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1261,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1262,GELNET-I,20,0.384926,0.240472,0.075646,1.00E-06
1263,GELNET-I,20,0.303039,0.156822,0.04727,0.010254
1264,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1265,GELNET-I,20,0.251,0.113753,0.031511,0.020578
1266,GELNET-I,20,0.373217,0.326069,0.084459,0.117516
1267,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1268,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1269,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1270,GELNET-I,20,0.23448,0.101828,0.027465,0.001146
1271,GELNET-I,20,0.348862,0.185426,0.061325,0.000273
1272,GELNET-I,20,0.201508,0.087324,0.020119,0.004394
1273,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1274,GELNET-I,20,0.237321,0.118139,0.028103,0.000112
1275,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1276,GELNET-I,20,0.2901,0.128067,0.042657,0.004299
1277,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1278,GELNET-I,20,0.656898,0.310667,0.2333,0.001357
1279,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1280,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1281,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1282,GELNET-I,20,0.284194,0.215038,0.038306,0.036302
1283,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1284,GELNET-I,20,0.30914,0.148557,0.04887,0.000835
1285,GELNET-I,20,0.218813,0.118846,0.024024,0.002336
1286,GELNET-I,20,0.3979,0.175045,0.079115,0.053425
1287,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1288,GELNET-I,20,0.197398,0.079859,0.019309,0.000534
1289,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1290,GELNET-I,20,0.34408,0.143884,0.059057,0.018342
1291,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1292,GELNET-I,20,0.260514,0.114189,0.034011,0.002583
1293,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1294,GELNET-I,20,0.411774,0.194538,0.086989,0.002856
1295,GELNET-I,20,0.30446,0.127122,0.046957,0.018865
1296,GELNET-I,20,0.194901,0.081314,0.018853,0.000116
1297,GELNET-I,20,0.246684,0.112149,0.030453,0.005557
1298,GELNET-I,20,0.500197,0.250246,0.132698,0.005941
1299,GELNET-I,20,0.205152,0.095775,0.020846,0.000733
1300,GELNET-I,20,0.408712,0.179543,0.085917,0.00861
1301,GELNET-I,50,0.575084,0.260999,0.17506,0.001554
1302,GELNET-I,50,0.501013,0.145989,0.127871,0.213038
1303,GELNET-I,50,0.502435,0.145861,0.128609,0.212833
1304,GELNET-I,50,0.511348,0.145766,0.13353,0.300279
1305,GELNET-I,50,0.518633,0.170141,0.137425,0.09632
1306,GELNET-I,50,0.520812,0.17131,0.137473,0.108533
1307,GELNET-I,50,0.50814,0.148216,0.131445,0.212581
1308,GELNET-I,50,0.744343,0.318002,0.303529,0.051209
1309,GELNET-I,50,0.501013,0.145989,0.127871,0.213038
1310,GELNET-I,50,0.627709,0.188065,0.202713,0.093424
1311,GELNET-I,50,0.501013,0.145989,0.127871,0.213038
1312,GELNET-I,50,0.501013,0.145989,0.127871,0.213038
1313,GELNET-I,50,0.501013,0.145989,0.127871,0.213038
1314,GELNET-I,50,0.50219,0.150501,0.12824,0.176553
1315,GELNET-I,50,0.54725,0.162173,0.152343,0.098879
1316,GELNET-I,50,0.537135,0.180319,0.146117,0.091388
1317,GELNET-I,50,0.584198,0.171642,0.173207,0.001486
1318,GELNET-I,50,0.572398,0.172981,0.167349,0.0759
1319,GELNET-I,50,0.523131,0.148593,0.139428,0.305475
1320,GELNET-I,50,0.501013,0.145989,0.127871,0.213038
1321,GELNET-I,50,0.501013,0.145989,0.127871,0.213038
1322,GELNET-I,50,0.601702,0.218996,0.186887,0.128424
1323,GELNET-I,50,0.501013,0.145989,0.127871,0.213038
1324,GELNET-I,50,0.535476,0.173523,0.146035,0.098449
1325,GELNET-I,50,0.51213,0.148244,0.133339,0.201044
1326,GELNET-I,50,0.503203,0.145657,0.128806,0.172565
1327,GELNET-I,50,0.551157,0.166548,0.154117,0.12128
1328,GELNET-I,50,0.501013,0.145989,0.127871,0.213038
1329,GELNET-I,50,0.517395,0.163603,0.135618,0.03648
1330,GELNET-I,50,0.501013,0.145989,0.127871,0.213038
1331,GELNET-I,50,0.501013,0.145989,0.127871,0.213038
1332,GELNET-I,50,0.501013,0.145989,0.127871,0.213038
1333,GELNET-I,50,0.590764,0.222199,0.179219,0.051677
1334,GELNET-I,50,0.662781,0.312947,0.216929,0.602483
1335,GELNET-I,50,0.55661,0.201538,0.15919,0.040145
1336,GELNET-I,50,0.608618,0.285252,0.192742,0.165962
1337,GELNET-I,50,0.501013,0.145989,0.127871,0.213038
1338,GELNET-I,50,0.591669,0.165584,0.179537,0.393994
1339,GELNET-I,50,0.501013,0.145989,0.127871,0.213038
1340,GELNET-I,50,0.500789,0.145461,0.127741,0.217817
1341,GELNET-I,50,0.504926,0.146615,0.129656,0.16425
1342,GELNET-I,50,0.564436,0.192187,0.162342,0.089234
1343,GELNET-I,50,0.510212,0.148742,0.132629,0.110997
1344,GELNET-I,50,0.501013,0.145989,0.127871,0.213038
1345,GELNET-I,50,0.585444,0.1964,0.175922,0.115098
1346,GELNET-I,50,0.522019,0.156508,0.138491,0.209813
1347,GELNET-I,50,0.501013,0.145989,0.127871,0.213038
1348,GELNET-I,50,0.501013,0.145989,0.127871,0.213038
1349,GELNET-I,50,0.538541,0.160588,0.147189,0.108746
1350,GELNET-I,50,0.501013,0.145989,0.127871,0.213038
1351,GELNET-I,50,0.633287,0.175008,0.205965,0.101037
1352,GELNET-I,50,0.501013,0.145989,0.127871,0.213038
1353,GELNET-I,50,0.590689,0.249891,0.18089,0.160781
1354,GELNET-I,50,0.501013,0.145989,0.127871,0.213038
1355,GELNET-I,50,0.607823,0.166653,0.189364,0.236806
1356,GELNET-I,50,0.501013,0.145989,0.127871,0.213038
1357,GELNET-I,50,0.501175,0.14651,0.127779,0.184956
