"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20"
"1" 1.04174190961869 -0.20836282957231 -0.00173359260569252 0.00902915424277358 -0.00173371782869276 -2.94743251025275e-05 7.81387346563767e-05 -1.44006450284551e-05 -3.75687061739945e-07 6.75212840721837e-07 -1.19397174211631e-07 -4.2548098329092e-09 5.82626258608554e-09 -9.88036771379002e-10 -4.51574190663808e-11 5.02032822884487e-11 -8.15966397325535e-12 -4.59870634034292e-13 4.31960125692498e-13 -6.79971997771279e-14
"2" -0.20836282957231 1.08341736526324 -0.208016087008425 -0.00353954867724749 0.0093759218529954 -0.00172782255490048 -4.51031557196636e-05 8.10190633808816e-05 -1.43255024058006e-05 -5.10738994236216e-07 6.99093931452622e-07 -1.1854615323615e-07 -5.42014315307674e-09 6.0238836422473e-09 -9.79004656188866e-10 -5.51987737042478e-11 5.18352150830998e-11 -8.06709411227629e-12 -5.46381806007231e-13 4.31960125692498e-13
"3" -0.00173359260569252 -0.208016087008425 1.08342025018444 -0.208031112683102 -0.00353666354765787 0.00937597090206559 -0.0017279525878111 -4.507919119303e-05 8.10196885725018e-05 -1.43266260468648e-05 -5.10540301972332e-07 6.99101012003481e-07 -1.18555848886755e-07 -5.41849892676145e-09 6.02395875760385e-09 -9.79088188689978e-10 -5.51844760841151e-11 5.18322364122387e-11 -8.0670941122763e-12 -4.59870634034293e-13
"4" 0.00902915424277358 -0.00353954867724748 -0.208031112683102 1.08349850913283 -0.208046139443132 -0.00353691901230329 0.0093766481587652 -0.00172807740341461 -4.50824474087933e-05 8.10255408866204e-05 -1.43276609053957e-05 -5.10577179949103e-07 6.99151510330265e-07 -1.1856441256548e-07 -5.41889028796569e-09 6.02439387461384e-09 -9.79159676790642e-10 -5.5184476084115e-11 5.18352150830998e-11 -8.15966397325534e-12
"5" -0.00173371782869276 0.0093759218529954 -0.00353666354765788 -0.208046139443132 1.08350139447082 -0.208046090390518 -0.0035370490546066 0.00937667212502287 -0.00172807677817783 -4.50835711310219e-05 8.10257395932354e-05 -1.43276538243279e-05 -5.10586876303155e-07 6.9915315455658e-07 -1.18564336800257e-07 -5.41897406958697e-09 6.02439387461384e-09 -9.79088188689977e-10 -5.51987737042478e-11 5.02032822884487e-11
"6" -2.94743251025274e-05 -0.00172782255490048 0.00937597090206559 -0.00353691901230329 -0.208046090390518 1.08350139530475 -0.208046092601322 -0.00353704864716471 0.0093766721356523 -0.00172807679728184 -4.5083567752875e-05 8.10257397135856e-05 -1.4327653989154e-05 -5.10586847654333e-07 6.99153152068597e-07 -1.18564336800257e-07 -5.41889028796569e-09 6.02395875760384e-09 -9.79004656188866e-10 -4.51574190663807e-11
"7" 7.81387346563767e-05 -4.51031557196637e-05 -0.0017279525878111 0.0093766481587652 -0.0035370490546066 -0.208046092601322 1.08350140116576 -0.208046093681482 -0.00353704867534416 0.0093766721862985 -0.00172807680623756 -4.50835680719896e-05 8.10257401505843e-05 -1.43276540638887e-05 -5.10586847654335e-07 6.9915315455658e-07 -1.1856441256548e-07 -5.41849892676145e-09 6.0238836422473e-09 -9.88036771379002e-10
"8" -1.44006450284551e-05 8.10190633808816e-05 -4.507919119303e-05 -0.00172807740341461 0.00937667212502287 -0.00353704864716471 -0.208046093681482 1.08350140136483 -0.208046093676289 -0.00353704868467805 0.00937667218794889 -0.0017280768061781 -4.50835681528859e-05 8.10257401505842e-05 -1.4327653989154e-05 -5.10586876303153e-07 6.99151510330265e-07 -1.18555848886755e-07 -5.42014315307672e-09 5.82626258608554e-09
"9" -3.75687061739945e-07 -1.43255024058006e-05 8.10196885725018e-05 -4.50824474087934e-05 -0.00172807677817783 0.0093766721356523 -0.00353704867534416 -0.208046093676289 1.08350140136496 -0.208046093676532 -0.00353704868463432 0.00937667218794665 -0.0017280768061781 -4.50835680719894e-05 8.10257397135856e-05 -1.43276538243279e-05 -5.10577179949103e-07 6.99101012003481e-07 -1.1854615323615e-07 -4.25480983290919e-09
"10" 6.75212840721837e-07 -5.10738994236216e-07 -1.43266260468648e-05 8.10255408866204e-05 -4.50835711310218e-05 -0.00172807679728184 0.00937667218629851 -0.00353704868467805 -0.208046093676532 1.0835014013654 -0.20804609367661 -0.00353704868463433 0.0093766721879489 -0.00172807680623756 -4.50835677528751e-05 8.10257395932355e-05 -1.43276609053957e-05 -5.10540301972331e-07 6.99093931452622e-07 -1.19397174211631e-07
