"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100"
"23" -5.52849393213459e-16 3.8229743079247e-15 -5.29363670928702e-15 -6.63419271856151e-14 4.45488531513841e-13 -5.46249268690316e-13 -8.06896367175708e-12 5.18399493456597e-11 -5.51898971224337e-11 -9.79158180401847e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456968e-11 -8.06896367116162e-12 -5.46249272438523e-13 4.45488535214891e-13 -6.63418550001056e-14 -5.2940720175044e-15 3.82333145423196e-15 -5.44117047912541e-16 -5.04860286086368e-17 3.27710872013142e-17 -4.45093545990546e-18 -4.75311777603601e-19 2.80537987720243e-19 -3.63054002980965e-20 -4.42834359212351e-21 2.39856441541475e-21 -2.95218503746972e-22 -4.08996079199884e-23 2.04821483239863e-23 -2.39244030011536e-24 -3.74963252167329e-25 1.74690063777272e-25 -1.93158381126921e-26 -3.41584291633842e-27 1.48810067996391e-27 -1.55303705170511e-28 -3.09457788610776e-29 1.26610400870103e-29 -1.24288301947079e-30 -2.78987602003378e-31 1.07591922812873e-31 -9.89455363623155e-33 -2.50427265297867e-33 9.13192109697462e-34 -7.82988557354094e-35 -2.23915626345776e-35 7.74131104948537e-36 -6.1532040340217e-37 -1.9950531182608e-37 6.55440313353839e-38 -4.79639349943041e-39 -1.77185335487268e-39 5.54259409284704e-40 -3.70270128382753e-41 -1.56898941323946e-41 4.68110006801936e-42 -2.82492123559755e-43 -1.38557582436983e-43 3.94847934765748e-44 -2.12385667888094e-45 -1.2205177752934e-45 3.32620902599957e-46 -1.56702128347812e-47 -1.07259454770656e-47 2.79831054847569e-48 -1.12754241788761e-49 -9.40522828390713e-50 2.3510193601553e-50 -7.83236562871178e-52 -8.2300124035439e-52 1.97235104857177e-52 -5.15530262333586e-54 -6.85834366961992e-54
"24" -4.4116825714882e-17 -5.4402541622566e-16 3.82304772400035e-15 -5.29401908578585e-15 -6.63418537642364e-14 4.45488532762052e-13 -5.46249271999421e-13 -8.06896367114722e-12 5.18399493456756e-11 -5.51898971224624e-11 -9.79158180401842e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456968e-11 -8.06896367116162e-12 -5.46249272438523e-13 4.45488535214891e-13 -6.63418550001056e-14 -5.2940720175044e-15 3.82333145423196e-15 -5.44117047912541e-16 -5.04860286086368e-17 3.27710872013142e-17 -4.45093545990546e-18 -4.75311777603601e-19 2.80537987720243e-19 -3.63054002980965e-20 -4.42834359212351e-21 2.39856441541475e-21 -2.95218503746972e-22 -4.08996079199884e-23 2.04821483239863e-23 -2.39244030011536e-24 -3.74963252167329e-25 1.74690063777272e-25 -1.93158381126921e-26 -3.41584291633842e-27 1.48810067996391e-27 -1.55303705170511e-28 -3.09457788610776e-29 1.26610400870103e-29 -1.24288301947079e-30 -2.78987602003378e-31 1.07591922812873e-31 -9.89455363623155e-33 -2.50427265297867e-33 9.13192109697462e-34 -7.82988557354094e-35 -2.23915626345776e-35 7.74131104948537e-36 -6.1532040340217e-37 -1.9950531182608e-37 6.55440313353839e-38 -4.79639349943041e-39 -1.77185335487268e-39 5.54259409284704e-40 -3.70270128382753e-41 -1.56898941323946e-41 4.68110006801936e-42 -2.82492123559755e-43 -1.38557582436983e-43 3.94847934765748e-44 -2.12385667888094e-45 -1.2205177752934e-45 3.32620902599957e-46 -1.5670212834782e-47 -1.07259454770612e-47 2.79831054847322e-48 -1.12754241883568e-49 -9.40522823246421e-50 2.35101934075079e-50 -7.83247976862094e-52 -8.22941796607075e-52 1.97223691690669e-52 -6.52706647385083e-54
"25" 3.18610322925081e-17 -5.04894740457836e-17 -5.44078437083785e-16 3.82332387510097e-15 -5.29407211047384e-15 -6.63418546656904e-14 4.45488535151877e-13 -5.46249272439855e-13 -8.06896367115872e-12 5.18399493456963e-11 -5.51898971224661e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456968e-11 -8.06896367116162e-12 -5.46249272438523e-13 4.45488535214891e-13 -6.63418550001056e-14 -5.2940720175044e-15 3.82333145423196e-15 -5.44117047912541e-16 -5.04860286086368e-17 3.27710872013142e-17 -4.45093545990546e-18 -4.75311777603601e-19 2.80537987720243e-19 -3.63054002980965e-20 -4.42834359212351e-21 2.39856441541475e-21 -2.95218503746972e-22 -4.08996079199884e-23 2.04821483239863e-23 -2.39244030011536e-24 -3.74963252167329e-25 1.74690063777272e-25 -1.93158381126921e-26 -3.41584291633842e-27 1.48810067996391e-27 -1.55303705170511e-28 -3.09457788610776e-29 1.26610400870103e-29 -1.24288301947079e-30 -2.78987602003378e-31 1.07591922812873e-31 -9.89455363623155e-33 -2.50427265297867e-33 9.13192109697462e-34 -7.82988557354094e-35 -2.23915626345776e-35 7.74131104948537e-36 -6.1532040340217e-37 -1.9950531182608e-37 6.55440313353839e-38 -4.79639349943041e-39 -1.77185335487268e-39 5.54259409284704e-40 -3.70270128382753e-41 -1.56898941323946e-41 4.68110006801936e-42 -2.82492123559755e-43 -1.38557582436983e-43 3.94847934765748e-44 -2.12385667888094e-45 -1.2205177752934e-45 3.32620902599956e-46 -1.56702128347778e-47 -1.07259454770635e-47 2.79831054838299e-48 -1.12754241393987e-49 -9.40522825093145e-50 2.35101825448446e-50 -7.83191404414157e-52 -8.22952658485695e-52 1.95918187873705e-52
"26" -4.53431448024011e-18 3.27679580737886e-17 -5.048192836294e-17 -5.44117737628813e-16 3.82333142132886e-15 -5.29407198218308e-15 -6.63418550057992e-14 4.45488535214557e-13 -5.4624927243822e-13 -8.06896367116165e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456968e-11 -8.06896367116162e-12 -5.46249272438523e-13 4.45488535214891e-13 -6.63418550001056e-14 -5.2940720175044e-15 3.82333145423196e-15 -5.44117047912541e-16 -5.04860286086368e-17 3.27710872013142e-17 -4.45093545990546e-18 -4.75311777603601e-19 2.80537987720243e-19 -3.63054002980965e-20 -4.42834359212351e-21 2.39856441541475e-21 -2.95218503746972e-22 -4.08996079199884e-23 2.04821483239863e-23 -2.39244030011536e-24 -3.74963252167329e-25 1.74690063777272e-25 -1.93158381126921e-26 -3.41584291633842e-27 1.48810067996391e-27 -1.55303705170511e-28 -3.09457788610776e-29 1.26610400870103e-29 -1.24288301947079e-30 -2.78987602003378e-31 1.07591922812873e-31 -9.89455363623155e-33 -2.50427265297867e-33 9.13192109697462e-34 -7.82988557354094e-35 -2.23915626345776e-35 7.74131104948537e-36 -6.1532040340217e-37 -1.9950531182608e-37 6.55440313353839e-38 -4.79639349943041e-39 -1.77185335487268e-39 5.54259409284704e-40 -3.70270128382753e-41 -1.56898941323946e-41 4.68110006801936e-42 -2.82492123559755e-43 -1.38557582436983e-43 3.94847934765748e-44 -2.12385667888094e-45 -1.22051777529338e-45 3.32620902599829e-46 -1.56702128347072e-47 -1.07259454743552e-47 2.7983105336876e-48 -1.12754235850814e-49 -9.40519564526856e-50 2.35084844509877e-50 -7.82865371335642e-52 -7.83766303772379e-52
"27" -4.20713123632345e-19 -4.45016602075236e-18 3.27686581945704e-17 -5.04855748358814e-17 -5.44117037457459e-16 3.82333143323223e-15 -5.29407201373983e-15 -6.63418549999834e-14 4.45488535214709e-13 -5.46249272438494e-13 -8.0689636711616e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456968e-11 -8.06896367116162e-12 -5.46249272438523e-13 4.45488535214891e-13 -6.63418550001056e-14 -5.2940720175044e-15 3.82333145423196e-15 -5.44117047912541e-16 -5.04860286086368e-17 3.27710872013142e-17 -4.45093545990546e-18 -4.75311777603601e-19 2.80537987720243e-19 -3.63054002980965e-20 -4.42834359212351e-21 2.39856441541475e-21 -2.95218503746972e-22 -4.08996079199884e-23 2.04821483239863e-23 -2.39244030011536e-24 -3.74963252167329e-25 1.74690063777272e-25 -1.93158381126921e-26 -3.41584291633842e-27 1.48810067996391e-27 -1.55303705170511e-28 -3.09457788610776e-29 1.26610400870103e-29 -1.24288301947079e-30 -2.78987602003378e-31 1.07591922812873e-31 -9.89455363623155e-33 -2.50427265297867e-33 9.13192109697462e-34 -7.82988557354094e-35 -2.23915626345776e-35 7.74131104948537e-36 -6.1532040340217e-37 -1.9950531182608e-37 6.55440313353839e-38 -4.79639349943041e-39 -1.77185335487268e-39 5.54259409284704e-40 -3.70270128382753e-41 -1.56898941323946e-41 4.68110006801936e-42 -2.82492123559755e-43 -1.38557582436983e-43 3.94847934765748e-44 -2.12385667888103e-45 -1.22051777529287e-45 3.32620902599547e-46 -1.56702128455416e-47 -1.07259454155667e-47 2.79831051151226e-48 -1.12755540233023e-49 -9.40451632664062e-50 2.35071801629906e-50 -9.39629501941866e-52
"28" 2.73091876506031e-19 -4.75335286374014e-19 -4.45062048078072e-18 3.27710251807237e-17 -5.04860293287368e-17 -5.44117045184132e-16 3.82333145371624e-15 -5.29407201751494e-15 -6.63418550000819e-14 4.45488535214886e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456968e-11 -8.06896367116162e-12 -5.46249272438523e-13 4.45488535214891e-13 -6.63418550001056e-14 -5.2940720175044e-15 3.82333145423196e-15 -5.44117047912541e-16 -5.04860286086368e-17 3.27710872013142e-17 -4.45093545990546e-18 -4.75311777603601e-19 2.80537987720243e-19 -3.63054002980965e-20 -4.42834359212351e-21 2.39856441541475e-21 -2.95218503746972e-22 -4.08996079199884e-23 2.04821483239863e-23 -2.39244030011536e-24 -3.74963252167329e-25 1.74690063777272e-25 -1.93158381126921e-26 -3.41584291633842e-27 1.48810067996391e-27 -1.55303705170511e-28 -3.09457788610776e-29 1.26610400870103e-29 -1.24288301947079e-30 -2.78987602003378e-31 1.07591922812873e-31 -9.89455363623155e-33 -2.50427265297867e-33 9.13192109697462e-34 -7.82988557354094e-35 -2.23915626345776e-35 7.74131104948537e-36 -6.1532040340217e-37 -1.9950531182608e-37 6.55440313353839e-38 -4.79639349943041e-39 -1.77185335487268e-39 5.54259409284704e-40 -3.70270128382753e-41 -1.56898941323946e-41 4.68110006801936e-42 -2.82492123559755e-43 -1.38557582436983e-43 3.94847934765746e-44 -2.12385667888043e-45 -1.22051777529321e-45 3.32620902586558e-46 -1.56702127750621e-47 -1.07259454421519e-47 2.79830894773489e-48 -1.12747396123983e-49 -9.4046726930824e-50 2.33192412311241e-50
"29" -3.70911830290924e-20 2.80510627519855e-19 -4.75273561871963e-19 -4.45094196349109e-18 3.27710869096844e-17 -5.04860282793045e-17 -5.44117047966259e-16 3.82333145422897e-15 -5.29407201750157e-15 -6.63418550001059e-14 4.4548853521489e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456968e-11 -8.06896367116162e-12 -5.46249272438523e-13 4.45488535214891e-13 -6.63418550001056e-14 -5.2940720175044e-15 3.82333145423196e-15 -5.44117047912541e-16 -5.04860286086368e-17 3.27710872013142e-17 -4.45093545990546e-18 -4.75311777603601e-19 2.80537987720243e-19 -3.63054002980965e-20 -4.42834359212351e-21 2.39856441541475e-21 -2.95218503746972e-22 -4.08996079199884e-23 2.04821483239863e-23 -2.39244030011536e-24 -3.74963252167329e-25 1.74690063777272e-25 -1.93158381126921e-26 -3.41584291633842e-27 1.48810067996391e-27 -1.55303705170511e-28 -3.09457788610776e-29 1.26610400870103e-29 -1.24288301947079e-30 -2.78987602003378e-31 1.07591922812873e-31 -9.89455363623155e-33 -2.50427265297867e-33 9.13192109697462e-34 -7.82988557354094e-35 -2.23915626345776e-35 7.74131104948537e-36 -6.1532040340217e-37 -1.9950531182608e-37 6.55440313353839e-38 -4.79639349943041e-39 -1.77185335487268e-39 5.54259409284704e-40 -3.70270128382753e-41 -1.56898941323946e-41 4.68110006801936e-42 -2.82492123559755e-43 -1.3855758243698e-43 3.94847934765595e-44 -2.12385667887202e-45 -1.22051777497085e-45 3.32620900837433e-46 -1.56702121152836e-47 -1.07259066331303e-47 2.79810683142954e-48 -1.1270858990548e-49 -8.93825552760858e-50
"30" -3.96089910348621e-21 -3.6298948275712e-20 2.80517218965715e-19 -4.75307892418345e-19 -4.45093537156911e-18 3.27710870217513e-17 -5.04860285764028e-17 -5.44117047911505e-16 3.8233314542304e-15 -5.29407201750415e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456968e-11 -8.06896367116162e-12 -5.46249272438523e-13 4.45488535214891e-13 -6.63418550001056e-14 -5.2940720175044e-15 3.82333145423196e-15 -5.44117047912541e-16 -5.04860286086368e-17 3.27710872013142e-17 -4.45093545990546e-18 -4.75311777603601e-19 2.80537987720243e-19 -3.63054002980965e-20 -4.42834359212351e-21 2.39856441541475e-21 -2.95218503746972e-22 -4.08996079199884e-23 2.04821483239863e-23 -2.39244030011536e-24 -3.74963252167329e-25 1.74690063777272e-25 -1.93158381126921e-26 -3.41584291633842e-27 1.48810067996391e-27 -1.55303705170511e-28 -3.09457788610776e-29 1.26610400870103e-29 -1.24288301947079e-30 -2.78987602003378e-31 1.07591922812873e-31 -9.89455363623155e-33 -2.50427265297867e-33 9.13192109697462e-34 -7.82988557354094e-35 -2.23915626345776e-35 7.74131104948537e-36 -6.1532040340217e-37 -1.9950531182608e-37 6.55440313353839e-38 -4.79639349943041e-39 -1.77185335487268e-39 5.54259409284704e-40 -3.70270128382753e-41 -1.56898941323946e-41 4.68110006801936e-42 -2.82492123559764e-43 -1.38557582436922e-43 3.94847934765273e-44 -2.1238566801076e-45 -1.22051776826647e-45 3.32620898308505e-46 -1.5670360870103e-47 -1.07251319221671e-47 2.79795808735438e-48 -1.30586340584192e-49
"31" 2.33781234693015e-21 -4.42849399538582e-21 -3.63028386963246e-20 2.80537481631618e-19 -4.75311783119975e-19 -4.45093543771355e-18 3.27710871971054e-17 -5.04860286087197e-17 -5.44117047912348e-16 3.82333145423192e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456968e-11 -8.06896367116162e-12 -5.46249272438523e-13 4.45488535214891e-13 -6.63418550001056e-14 -5.2940720175044e-15 3.82333145423196e-15 -5.44117047912541e-16 -5.04860286086368e-17 3.27710872013142e-17 -4.45093545990546e-18 -4.75311777603601e-19 2.80537987720243e-19 -3.63054002980965e-20 -4.42834359212351e-21 2.39856441541475e-21 -2.95218503746972e-22 -4.08996079199884e-23 2.04821483239863e-23 -2.39244030011536e-24 -3.74963252167329e-25 1.74690063777272e-25 -1.93158381126921e-26 -3.41584291633842e-27 1.48810067996391e-27 -1.55303705170511e-28 -3.09457788610776e-29 1.26610400870103e-29 -1.24288301947079e-30 -2.78987602003378e-31 1.07591922812873e-31 -9.89455363623155e-33 -2.50427265297867e-33 9.13192109697462e-34 -7.82988557354094e-35 -2.23915626345776e-35 7.74131104948537e-36 -6.1532040340217e-37 -1.9950531182608e-37 6.55440313353839e-38 -4.79639349943041e-39 -1.77185335487268e-39 5.54259409284704e-40 -3.70270128382753e-41 -1.56898941323946e-41 4.68110006801934e-42 -2.82492123559681e-43 -1.38557582436969e-43 3.94847934747221e-44 -2.12385667031261e-45 -1.22051777196119e-45 3.32620680980331e-46 -1.56692290310167e-47 -1.07253492346438e-47 2.77183900816943e-48
"32" -3.02545508064707e-22 2.39832564446833e-21 -4.42799052072399e-21 -3.63054609677648e-20 2.80537985142647e-19 -4.75311774559962e-19 -4.45093546040682e-18 3.27710872012876e-17 -5.04860286086107e-17 -5.44117047912544e-16 3.82333145423195e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456968e-11 -8.06896367116162e-12 -5.46249272438523e-13 4.45488535214891e-13 -6.63418550001056e-14 -5.2940720175044e-15 3.82333145423196e-15 -5.44117047912541e-16 -5.04860286086368e-17 3.27710872013142e-17 -4.45093545990546e-18 -4.75311777603601e-19 2.80537987720243e-19 -3.63054002980965e-20 -4.42834359212351e-21 2.39856441541475e-21 -2.95218503746972e-22 -4.08996079199884e-23 2.04821483239863e-23 -2.39244030011536e-24 -3.74963252167329e-25 1.74690063777272e-25 -1.93158381126921e-26 -3.41584291633842e-27 1.48810067996391e-27 -1.55303705170511e-28 -3.09457788610776e-29 1.26610400870103e-29 -1.24288301947079e-30 -2.78987602003378e-31 1.07591922812873e-31 -9.89455363623155e-33 -2.50427265297867e-33 9.13192109697462e-34 -7.82988557354094e-35 -2.23915626345776e-35 7.74131104948537e-36 -6.1532040340217e-37 -1.9950531182608e-37 6.55440313353839e-38 -4.79639349943041e-39 -1.77185335487268e-39 5.54259409284704e-40 -3.70270128382753e-41 -1.56898941323943e-41 4.68110006801755e-42 -2.82492123558681e-43 -1.38557582398653e-43 3.94847932668126e-44 -2.12385659188812e-45 -1.22051315893116e-45 3.32596656448238e-46 -1.56646163341825e-47 -1.0170942991093e-47
"33" -3.69025864066597e-23 -2.95164478990968e-22 2.39838705512133e-21 -4.42831036879917e-21 -3.6305399552676e-20 2.80537986186743e-19 -4.75311777327943e-19 -4.45093545989669e-18 3.2771087201301e-17 -5.04860286086347e-17 -5.4411704791254e-16 3.82333145423196e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456968e-11 -8.06896367116162e-12 -5.46249272438523e-13 4.45488535214891e-13 -6.63418550001056e-14 -5.2940720175044e-15 3.82333145423196e-15 -5.44117047912541e-16 -5.04860286086368e-17 3.27710872013142e-17 -4.45093545990546e-18 -4.75311777603601e-19 2.80537987720243e-19 -3.63054002980965e-20 -4.42834359212351e-21 2.39856441541475e-21 -2.95218503746972e-22 -4.08996079199884e-23 2.04821483239863e-23 -2.39244030011536e-24 -3.74963252167329e-25 1.74690063777272e-25 -1.93158381126921e-26 -3.41584291633842e-27 1.48810067996391e-27 -1.55303705170511e-28 -3.09457788610776e-29 1.26610400870103e-29 -1.24288301947079e-30 -2.78987602003378e-31 1.07591922812873e-31 -9.89455363623155e-33 -2.50427265297867e-33 9.13192109697462e-34 -7.82988557354094e-35 -2.23915626345776e-35 7.74131104948537e-36 -6.1532040340217e-37 -1.9950531182608e-37 6.55440313353839e-38 -4.79639349943041e-39 -1.77185335487268e-39 5.54259409284704e-40 -3.70270128382764e-41 -1.56898941323877e-41 4.68110006801388e-42 -2.8249212369928e-43 -1.38557581635753e-43 3.9484792979043e-44 -2.12387351886882e-45 -1.22042500368636e-45 3.3257973069014e-46 -1.76989459905735e-47
